date,energy_sector,oxy,spstock
2019-01-02,58.4799995422363,62,2510.030029
2019-01-03,57.9000015258789,61.2400016784668,2447.889893
2019-01-04,59.8699989318848,63.2099990844727,2531.939941
2019-01-07,60.7599983215332,64.4800033569336,2549.689941
2019-01-08,61.2299995422363,64.9899978637695,2574.409912
2019-01-09,62.2000007629395,65.7799987792969,2584.959961
2019-01-10,62.3800010681152,66.1900024414063,2596.639893
2019-01-11,62.0099983215332,66.2200012207031,2596.26001
2019-01-14,61.8600006103516,65.5800018310547,2582.610107
2019-01-15,62.0800018310547,65.5199966430664,2610.300049
2019-01-16,62,65.1399993896484,2616.100098
2019-01-17,62.5699996948242,65.8300018310547,2635.959961
2019-01-18,63.8400001525879,67.0299987792969,2670.709961
2019-01-22,62.4500007629395,65.120002746582,2632.899902
2019-01-23,61.810001373291,64.5699996948242,2638.699951
2019-01-24,62.1399993896484,64.9800033569336,2642.330078
2019-01-25,62.9300003051758,66.5299987792969,2664.76001
2019-01-28,62.2999992370605,66.0800018310547,2643.850098
2019-01-29,62.4900016784668,66.4800033569336,2640
2019-01-30,63.3699989318848,66.9700012207031,2681.050049
2019-01-31,63.7799987792969,66.7799987792969,2704.100098
2019-02-01,64.8899993896484,68.0400009155273,2706.530029
2019-02-04,65.0400009155273,67.7399978637695,2724.870117
2019-02-05,65.1399993896484,67.3000030517578,2737.699951
2019-02-06,64.6600036621094,66.629997253418,2731.610107
2019-02-07,63.2299995422363,64.9199981689453,2706.050049
2019-02-08,62.939998626709,64.9599990844727,2707.879883
2019-02-11,63.2400016784668,64.8399963378906,2709.800049
2019-02-12,64.0400009155273,65.75,2744.72998
2019-02-13,64.8399963378906,65.8499984741211,2753.030029
2019-02-14,65.0699996948242,66.5699996948242,2745.72998
2019-02-15,66.120002746582,67.1900024414063,2775.600098
2019-02-19,66.3199996948242,67.629997253418,2779.76001
2019-02-20,66.5999984741211,68.25,2784.699951
2019-02-21,65.5699996948242,66.5999984741211,2774.879883
2019-02-22,65.7600021362305,65.9300003051758,2792.669922
2019-02-25,65.870002746582,66.2300033569336,2796.110107
2019-02-26,65.6600036621094,66.0400009155273,2793.899902
2019-02-27,65.9100036621094,66.6500015258789,2792.379883
2019-02-28,65.25,66.1500015258789,2784.48999
2019-03-01,66.4499969482422,67.5500030517578,2803.689941
2019-03-04,66.5699996948242,67.4499969482422,2792.810059
2019-03-05,66.3499984741211,67.5299987792969,2789.649902
2019-03-06,65.5100021362305,66.1900024414063,2771.449951
2019-03-07,65.120002746582,65.7399978637695,2748.929932
2019-03-08,63.9000015258789,62.7099990844727,2743.070068
2019-03-11,64.9000015258789,63.8800010681152,2783.300049
2019-03-12,65.3199996948242,64.1999969482422,2791.52002
2019-03-13,65.9800033569336,65.0599975585938,2810.919922
2019-03-14,66.0500030517578,65.2099990844727,2808.47998
2019-03-15,65.5100021362305,65.4700012207031,2822.47998
2019-03-18,66.4199981689453,67.0100021362305,2832.939941
2019-03-19,66.2399978637695,66.1699981689453,2832.570068
2019-03-20,66.8199996948242,67.2600021362305,2824.22998
2019-03-21,67.2900009155273,67.2399978637695,2854.879883
2019-03-22,65.4700012207031,65.2399978637695,2800.709961
2019-03-25,65.5,65.129997253418,2798.360107
2019-03-26,66.4400024414063,67.0800018310547,2818.459961
2019-03-27,65.9700012207031,66.3499984741211,2805.370117
2019-03-28,66.2200012207031,66.5699996948242,2815.439941
2019-03-29,66.120002746582,66.1999969482422,2834.399902
